distancia	duracion	Selected	Cluster	Silhouette
1139.0	362.0	No	C1	
2906.0	723.0	No	C1	
5464.0	1239.0	No	C2	
3293.0	724.0	No	C1	
1071.0	289.0	No	C1	
12000.0	1663.0	No	C2	
486.0	781.0	No	C1	
4396.0	1106.0	No	C1	
3955.0	899.0	No	C1	
5207.0	1099.0	No	C2	
1286.0	354.0	No	C1	
6491.0	1186.0	No	C2	
3650.0	871.0	No	C1	
7116.0	1613.0	No	C2	
5384.0	1136.0	No	C2	
2155.0	575.0	No	C1	
4750.0	1063.0	No	C1	
6001.0	928.0	No	C2	
4675.0	935.0	No	C1	
3287.0	916.0	No	C1	
2479.0	784.0	No	C1	
1616.0	288.0	No	C1	
21743.0	3084.0	No	C2	
6978.0	1269.0	No	C2	
1742.0	337.0	No	C1	
1922.0	476.0	No	C1	
25923.0	2686.0	No	C2	
1156.0	282.0	No	C1	
2154.0	452.0	No	C1	
4554.0	696.0	No	C1	
7526.0	1496.0	No	C2	
30321.0	2056.0	No	C2	
6485.0	1807.0	No	C2	
1051.0	261.0	No	C1	
8136.0	1620.0	No	C2	
1450.0	675.0	No	C1	
4651.0	1044.0	No	C1	
10644.0	1981.0	No	C2	
2721.0	611.0	No	C1	
1650.0	589.0	No	C1	
3474.0	826.0	No	C1	
838.0	289.0	No	C1	
917.0	492.0	No	C1	
2580.0	375.0	No	C1	
1171.0	270.0	No	C1	
1820.0	649.0	No	C1	
3653.0	921.0	No	C1	
1786.0	609.0	No	C1	
5909.0	1195.0	No	C2	
5267.0	1403.0	No	C2	
3741.0	787.0	No	C1	
937.0	379.0	No	C1	
5818.0	1421.0	No	C2	
3549.0	950.0	No	C1	
5508.0	1033.0	No	C2	
4173.0	671.0	No	C1	
2635.0	382.0	No	C1	
819.0	320.0	No	C1	
1885.0	505.0	No	C1	
6635.0	1519.0	No	C2	
1572.0	428.0	No	C1	
1893.0	512.0	No	C1	
965.0	355.0	No	C1	
4053.0	1204.0	No	C1	
4655.0	1012.0	No	C1	
6.0	1305.0	No	C1	
2929.0	1155.0	No	C1	
2854.0	1010.0	No	C1	
4518.0	1056.0	No	C1	
2193.0	816.0	No	C1	
4829.0	1082.0	No	C2	
8337.0	1204.0	No	C2	
6039.0	1033.0	No	C2	
2893.0	748.0	No	C1	
1981.0	400.0	No	C1	
1842.0	581.0	No	C1	
4521.0	986.0	No	C1	
698.0	221.0	No	C1	
2424.0	720.0	No	C1	
1203.0	378.0	No	C1	
4465.0	1212.0	No	C1	
5226.0	1191.0	No	C2	
728.0	285.0	No	C1	
8368.0	1567.0	No	C2	
3416.0	718.0	No	C1	
3178.0	825.0	No	C1	
6035.0	1644.0	No	C2	
2849.0	599.0	No	C1	
3743.0	734.0	No	C1	
7672.0	1517.0	No	C2	
2172.0	517.0	No	C1	
3936.0	850.0	No	C1	
902.0	211.0	No	C1	
2828.0	527.0	No	C1	
244.0	908.0	No	C1	
1765.0	521.0	No	C1	
1273.0	516.0	No	C1	
3039.0	781.0	No	C1	
3295.0	724.0	No	C1	
3231.0	877.0	No	C1	
5006.0	1406.0	No	C2	
1307.0	445.0	No	C1	
2758.0	662.0	No	C1	
5503.0	936.0	No	C2	
2687.0	609.0	No	C1	
10067.0	1061.0	No	C2	
4453.0	949.0	No	C1	
2359.0	599.0	No	C1	
10.0	516.0	No	C1	
2407.0	733.0	No	C1	
4851.0	1062.0	No	C2	
2667.0	812.0	No	C1	
4633.0	1332.0	No	C1	
4922.0	1223.0	No	C2	
3803.0	768.0	No	C1	
39.0	991.0	No	C1	
3637.0	868.0	No	C1	
5661.0	1361.0	No	C2	
7390.0	1599.0	No	C2	
3190.0	544.0	No	C1	
4429.0	847.0	No	C1	
2317.0	793.0	No	C1	
1826.0	352.0	No	C1	
6930.0	1418.0	No	C2	
11719.0	1648.0	No	C2	
5388.0	1215.0	No	C2	
5256.0	1398.0	No	C2	
1431.0	307.0	No	C1	
7008.0	1684.0	No	C2	
35.0	153.0	No	C1	
2566.0	755.0	No	C1	
3136.0	787.0	No	C1	
1086.0	464.0	No	C1	
3340.0	591.0	No	C1	
2331.0	603.0	No	C1	
2843.0	813.0	No	C1	
745.0	416.0	No	C1	
1963.0	561.0	No	C1	
8733.0	1337.0	No	C2	
8012.0	1176.0	No	C2	
5841.0	1048.0	No	C2	
4051.0	841.0	No	C1	
2828.0	694.0	No	C1	
1592.0	507.0	No	C1	
3487.0	674.0	No	C1	
1764.0	418.0	No	C1	
8632.0	1651.0	No	C2	
279.0	388.0	No	C1	
2983.0	770.0	No	C1	
7544.0	1740.0	No	C2	
2909.0	649.0	No	C1	
1161.0	394.0	No	C1	
6298.0	1101.0	No	C2	
2491.0	699.0	No	C1	
5484.0	864.0	No	C2	
41.0	1683.0	No	C1	
5441.0	1246.0	No	C2	
2983.0	741.0	No	C1	
3628.0	962.0	No	C1	
863.0	278.0	No	C1	
1583.0	446.0	No	C1	
1001.0	378.0	No	C1	
5167.0	927.0	No	C2	
1484.0	348.0	No	C1	
1733.0	518.0	No	C1	
2313.0	749.0	No	C1	
5427.0	1169.0	No	C2	
1177.0	398.0	No	C1	
1461.0	527.0	No	C1	
1629.0	560.0	No	C1	
1767.0	810.0	No	C1	
2488.0	837.0	No	C1	
6919.0	1510.0	No	C2	
13009.0	1899.0	No	C2	
1329.0	324.0	No	C1	
3503.0	653.0	No	C1	
3424.0	923.0	No	C1	
5275.0	1171.0	No	C2	
3230.0	725.0	No	C1	
6006.0	1343.0	No	C2	
1460.0	481.0	No	C1	
4618.0	1151.0	No	C1	
551.0	231.0	No	C1	
1625.0	660.0	No	C1	
3709.0	817.0	No	C1	
9727.0	1321.0	No	C2	
3181.0	761.0	No	C1	
1416.0	431.0	No	C1	
2707.0	836.0	No	C1	
1994.0	560.0	No	C1	
1495.0	497.0	No	C1	
1087.0	314.0	No	C1	
2741.0	689.0	No	C1	
3819.0	1203.0	No	C1	
1939.0	451.0	No	C1	
4973.0	1213.0	No	C2	
3199.0	754.0	No	C1	
1892.0	711.0	No	C1	
569.0	214.0	No	C1	
28045.0	2048.0	No	C2	
1805.0	580.0	No	C1	
9248.0	1758.0	No	C2	
1755.0	619.0	No	C1	
6914.0	1398.0	No	C2	
3200.0	1257.0	No	C1	
5242.0	1305.0	No	C2	
12335.0	1500.0	No	C2	
6371.0	1349.0	No	C2	
6517.0	1137.0	No	C2	
1026.0	426.0	No	C1	
3258.0	940.0	No	C1	
6777.0	1607.0	No	C2	
3613.0	1045.0	No	C1	
5233.0	1328.0	No	C2	
6040.0	1033.0	No	C2	
1992.0	543.0	No	C1	
837.0	286.0	No	C1	
4250.0	1083.0	No	C1	
1687.0	580.0	No	C1	
2550.0	815.0	No	C1	
2561.0	797.0	No	C1	
1902.0	642.0	No	C1	
4413.0	883.0	No	C1	
2381.0	663.0	No	C1	
1203.0	378.0	No	C1	
2927.0	860.0	No	C1	
7967.0	1976.0	No	C2	
1202.0	375.0	No	C1	
12287.0	1182.0	No	C2	
4909.0	1227.0	No	C2	
3302.0	718.0	No	C1	
401.0	552.0	No	C1	
2727.0	872.0	No	C1	
1557.0	689.0	No	C1	
4709.0	1204.0	No	C1	
9059.0	1505.0	No	C2	
6564.0	1335.0	No	C2	
7.0	283.0	No	C1	
4285.0	942.0	No	C1	
5521.0	1230.0	No	C2	
1092.0	362.0	No	C1	
3732.0	1028.0	No	C1	
13.0	1329.0	No	C1	
6320.0	826.0	No	C2	
2.0	1291.0	No	C1	
1504.0	369.0	No	C1	
180.0	1567.0	No	C1	
1116.0	289.0	No	C1	
3038.0	780.0	No	C1	
4138.0	988.0	No	C1	
2271.0	1181.0	No	C1	
1574.0	678.0	No	C1	
1886.0	527.0	No	C1	
1745.0	687.0	No	C1	
4189.0	841.0	No	C1	
3991.0	1248.0	No	C1	
1140.0	414.0	No	C1	
2307.0	618.0	No	C1	
7769.0	1150.0	No	C2	
3011.0	904.0	No	C1	
6582.0	1596.0	No	C2	
4418.0	958.0	No	C1	
1886.0	542.0	No	C1	
4178.0	688.0	No	C1	
1545.0	483.0	No	C1	
1707.0	587.0	No	C1	
5482.0	1061.0	No	C2	
3592.0	1044.0	No	C1	
2035.0	585.0	No	C1	
1745.0	349.0	No	C1	
3542.0	957.0	No	C1	
432.0	1051.0	No	C1	
3416.0	881.0	No	C1	
33.0	554.0	No	C1	
1016.0	294.0	No	C1	
3044.0	1114.0	No	C1	
3376.0	854.0	No	C1	
4837.0	1148.0	No	C2	
4195.0	1024.0	No	C1	
6.0	261.0	No	C1	
4436.0	1123.0	No	C1	
2505.0	732.0	No	C1	
1980.0	415.0	No	C1	
4159.0	1099.0	No	C1	
3686.0	1141.0	No	C1	
3137.0	1063.0	No	C1	
2808.0	550.0	No	C1	
5121.0	1424.0	No	C2	
3543.0	833.0	No	C1	
4453.0	1143.0	No	C1	
4553.0	1041.0	No	C1	
8603.0	1729.0	No	C2	
4887.0	991.0	No	C2	
536.0	251.0	No	C1	
2690.0	1107.0	No	C1	
5478.0	1290.0	No	C2	
1164.0	434.0	No	C1	
6242.0	1699.0	No	C2	
2567.0	773.0	No	C1	
2740.0	858.0	No	C1	
175.0	1622.0	No	C1	
5443.0	1242.0	No	C2	
3482.0	893.0	No	C1	
2911.0	688.0	No	C1	
4283.0	1182.0	No	C1	
1750.0	557.0	No	C1	
4336.0	909.0	No	C1	
10155.0	2251.0	No	C2	
7212.0	1762.0	No	C2	
4492.0	823.0	No	C1	
10.0	544.0	No	C1	
15780.0	1966.0	No	C2	
3073.0	970.0	No	C1	
2625.0	787.0	No	C1	
1389.0	475.0	No	C1	
2620.0	745.0	No	C1	
3425.0	742.0	No	C1	
5450.0	1026.0	No	C2	
1591.0	385.0	No	C1	
3213.0	900.0	No	C1	
916.0	387.0	No	C1	
10804.0	1619.0	No	C2	
5164.0	1116.0	No	C2	
4925.0	1336.0	No	C2	
1577.0	400.0	No	C1	
8102.0	1128.0	No	C2	
1687.0	523.0	No	C1	
11411.0	1700.0	No	C2	
6664.0	1540.0	No	C2	
8982.0	1726.0	No	C2	
1932.0	506.0	No	C1	
5095.0	976.0	No	C2	
4262.0	994.0	No	C1	
11786.0	2085.0	No	C2	
2760.0	902.0	No	C1	
467.0	218.0	No	C1	
4207.0	1086.0	No	C1	
2170.0	676.0	No	C1	
2538.0	519.0	No	C1	
3519.0	1116.0	No	C1	
410.0	405.0	No	C1	
11435.0	1790.0	No	C2	
3778.0	955.0	No	C1	
3529.0	1056.0	No	C1	
1056.0	492.0	No	C1	
1729.0	472.0	No	C1	
7527.0	1513.0	No	C2	
6334.0	697.0	No	C2	
2752.0	694.0	No	C1	
4040.0	774.0	No	C1	
6032.0	1446.0	No	C2	
2735.0	740.0	No	C1	
2458.0	641.0	No	C1	
587.0	204.0	No	C1	
3431.0	831.0	No	C1	
2308.0	718.0	No	C1	
1422.0	466.0	No	C1	
4016.0	985.0	No	C1	
9606.0	1471.0	No	C2	
5131.0	1499.0	No	C2	
5412.0	1067.0	No	C2	
1838.0	578.0	No	C1	
2802.0	616.0	No	C1	
2262.0	663.0	No	C1	
4703.0	1156.0	No	C1	
8947.0	1364.0	No	C2	
2795.0	781.0	No	C1	
6068.0	1491.0	No	C2	
4481.0	840.0	No	C1	
5345.0	1138.0	No	C2	
9343.0	2072.0	No	C2	
2491.0	786.0	No	C1	
12290.0	1667.0	No	C2	
5117.0	863.0	No	C2	
2575.0	790.0	No	C1	
3535.0	939.0	No	C1	
1647.0	470.0	No	C1	
4118.0	410.0	No	C1	
2845.0	754.0	No	C1	
711.0	240.0	No	C1	
5218.0	922.0	No	C2	
5736.0	1378.0	No	C2	
2289.0	630.0	No	C1	
2485.0	662.0	No	C1	
3066.0	790.0	No	C1	
5309.0	1257.0	No	C2	
4972.0	1161.0	No	C2	
3122.0	865.0	No	C1	
12.0	205.0	No	C1	
1300.0	395.0	No	C1	
7909.0	1531.0	No	C2	
1309.0	321.0	No	C1	
7954.0	1739.0	No	C2	
5854.0	1040.0	No	C2	
1083.0	463.0	No	C1	
2768.0	715.0	No	C1	
5898.0	1097.0	No	C2	
7728.0	1098.0	No	C2	
1590.0	411.0	No	C1	
2166.0	564.0	No	C1	
4110.0	1227.0	No	C1	
88.0	680.0	No	C1	
3802.0	824.0	No	C1	
6724.0	1297.0	No	C2	
3865.0	857.0	No	C1	
9268.0	1568.0	No	C2	
3521.0	947.0	No	C1	
3502.0	820.0	No	C1	
925.0	207.0	No	C1	
5508.0	1444.0	No	C2	
3694.0	898.0	No	C1	
5222.0	942.0	No	C2	
3759.0	858.0	No	C1	
4082.0	1101.0	No	C1	
4117.0	770.0	No	C1	
1022.0	377.0	No	C1	
1491.0	467.0	No	C1	
9358.0	1720.0	No	C2	
3059.0	861.0	No	C1	
13911.0	1888.0	No	C2	
9936.0	1671.0	No	C2	
2018.0	876.0	No	C1	
2629.0	504.0	No	C1	
7169.0	1618.0	No	C2	
4371.0	1032.0	No	C1	
4511.0	1158.0	No	C1	
1920.0	544.0	No	C1	
2606.0	701.0	No	C1	
5782.0	1260.0	No	C2	
2551.0	649.0	No	C1	
2646.0	722.0	No	C1	
3973.0	757.0	No	C1	
4734.0	1204.0	No	C1	
628.0	438.0	No	C1	
2411.0	665.0	No	C1	
5533.0	1456.0	No	C2	
731.0	350.0	No	C1	
9598.0	1302.0	No	C2	
238.0	2880.0	No	C1	
5917.0	1463.0	No	C2	
5942.0	919.0	No	C2	
3790.0	1038.0	No	C1	
2539.0	745.0	No	C1	
2154.0	687.0	No	C1	
6284.0	1419.0	No	C2	
4079.0	789.0	No	C1	
2458.0	552.0	No	C1	
6370.0	1403.0	No	C2	
1314.0	437.0	No	C1	
4185.0	955.0	No	C1	
5407.0	1364.0	No	C2	
7215.0	1650.0	No	C2	
5245.0	936.0	No	C2	
5925.0	1018.0	No	C2	
4353.0	987.0	No	C1	
1612.0	716.0	No	C1	
1041.0	352.0	No	C1	
4192.0	887.0	No	C1	
3740.0	856.0	No	C1	
2911.0	640.0	No	C1	
5357.0	1252.0	No	C2	
9063.0	1237.0	No	C2	
8779.0	1792.0	No	C2	
1305.0	444.0	No	C1	
3631.0	1000.0	No	C1	
1870.0	561.0	No	C1	
1046.0	487.0	No	C1	
27797.0	3044.0	No	C2	
8.0	255.0	No	C1	
8720.0	1747.0	No	C2	
616.0	188.0	No	C1	
1873.0	520.0	No	C1	
4544.0	1207.0	No	C1	
1502.0	502.0	No	C1	
6508.0	1047.0	No	C2	
3616.0	649.0	No	C1	
1825.0	577.0	No	C1	
3990.0	997.0	No	C1	
4386.0	720.0	No	C1	
2531.0	591.0	No	C1	
10.0	345.0	No	C1	
3993.0	950.0	No	C1	
6176.0	1526.0	No	C2	
6732.0	1503.0	No	C2	
2054.0	664.0	No	C1	
4298.0	1157.0	No	C1	
3936.0	1148.0	No	C1	
1058.0	400.0	No	C1	
2285.0	831.0	No	C1	
2182.0	844.0	No	C1	
1699.0	626.0	No	C1	
5011.0	1245.0	No	C2	
1416.0	455.0	No	C1	
4421.0	1263.0	No	C1	
358.0	684.0	No	C1	
4437.0	1160.0	No	C1	
8442.0	1686.0	No	C2	
2914.0	726.0	No	C1	
1222.0	494.0	No	C1	
1116.0	513.0	No	C1	
1688.0	498.0	No	C1	
2873.0	761.0	No	C1	
1494.0	759.0	No	C1	
4901.0	1390.0	No	C2	
6204.0	1373.0	No	C2	
6190.0	1213.0	No	C2	
7164.0	1668.0	No	C2	
9278.0	976.0	No	C2	
1135.0	320.0	No	C1	
7499.0	1623.0	No	C2	
7590.0	1393.0	No	C2	
5199.0	1504.0	No	C2	
5591.0	849.0	No	C2	
4984.0	1254.0	No	C2	
5132.0	1138.0	No	C2	
5574.0	1111.0	No	C2	
5407.0	1094.0	No	C2	
7047.0	1233.0	No	C2	
1534.0	357.0	No	C1	
3201.0	1001.0	No	C1	
9468.0	1562.0	No	C2	
2374.0	681.0	No	C1	
4500.0	944.0	No	C1	
915.0	395.0	No	C1	
6812.0	1324.0	No	C2	
2935.0	791.0	No	C1	
2269.0	550.0	No	C1	
908.0	382.0	No	C1	
5217.0	1224.0	No	C2	
6180.0	753.0	No	C2	
4122.0	1141.0	No	C1	
4007.0	672.0	No	C1	
6918.0	983.0	No	C2	
1864.0	770.0	No	C1	
9022.0	1923.0	No	C2	
6483.0	1263.0	No	C2	
9052.0	1649.0	No	C2	
1240.0	653.0	No	C1	
5339.0	1260.0	No	C2	
7338.0	1049.0	No	C2	
6237.0	1558.0	No	C2	
1770.0	472.0	No	C1	
3729.0	989.0	No	C1	
5680.0	1253.0	No	C2	
3849.0	789.0	No	C1	
1048.0	323.0	No	C1	
1383.0	547.0	No	C1	
2788.0	859.0	No	C1	
3876.0	1083.0	No	C1	
1109.0	385.0	No	C1	
3577.0	802.0	No	C1	
3258.0	786.0	No	C1	
3520.0	1056.0	No	C1	
7538.0	1298.0	No	C2	
3142.0	901.0	No	C1	
4496.0	963.0	No	C1	
7535.0	1860.0	No	C2	
2639.0	567.0	No	C1	
7612.0	1827.0	No	C2	
1057.0	287.0	No	C1	
1813.0	470.0	No	C1	
4217.0	1201.0	No	C1	
5004.0	1173.0	No	C2	
1302.0	276.0	No	C1	
2905.0	715.0	No	C1	
2624.0	549.0	No	C1	
2269.0	598.0	No	C1	
3141.0	1052.0	No	C1	
3736.0	670.0	No	C1	
3916.0	867.0	No	C1	
4565.0	664.0	No	C1	
1950.0	513.0	No	C1	
9063.0	1716.0	No	C2	
3789.0	964.0	No	C1	
1615.0	411.0	No	C1	
2256.0	643.0	No	C1	
522.0	93.0	No	C1	
3508.0	891.0	No	C1	
1372.0	538.0	No	C1	
3497.0	671.0	No	C1	
5475.0	1407.0	No	C2	
9196.0	1084.0	No	C2	
1874.0	561.0	No	C1	
4118.0	1073.0	No	C1	
5041.0	1090.0	No	C2	
1349.0	479.0	No	C1	
3027.0	701.0	No	C1	
3775.0	916.0	No	C1	
6317.0	1309.0	No	C2	
2188.0	743.0	No	C1	
382.0	189.0	No	C1	
6377.0	1057.0	No	C2	
3960.0	1107.0	No	C1	
6132.0	1372.0	No	C2	
1205.0	352.0	No	C1	
1721.0	451.0	No	C1	
885.0	537.0	No	C1	
5671.0	1363.0	No	C2	
5990.0	1150.0	No	C2	
4994.0	928.0	No	C2	
3304.0	856.0	No	C1	
5582.0	1134.0	No	C2	
5189.0	1081.0	No	C2	
3920.0	1021.0	No	C1	
5590.0	996.0	No	C2	
1231.0	347.0	No	C1	
5099.0	1115.0	No	C2	
5587.0	1377.0	No	C2	
6112.0	1415.0	No	C2	
1029.0	300.0	No	C1	
4258.0	1005.0	No	C1	
2502.0	519.0	No	C1	
2765.0	699.0	No	C1	
5366.0	1305.0	No	C2	
5612.0	1050.0	No	C2	
4124.0	1153.0	No	C1	
2719.0	822.0	No	C1	
5496.0	1173.0	No	C2	
5315.0	1100.0	No	C2	
1046.0	377.0	No	C1	
5177.0	1332.0	No	C2	
2332.0	443.0	No	C1	
6361.0	1485.0	No	C2	
4711.0	892.0	No	C1	
1901.0	611.0	No	C1	
2397.0	838.0	No	C1	
2930.0	609.0	No	C1	
1931.0	543.0	No	C1	
616.0	258.0	No	C1	
9573.0	1097.0	No	C2	
2070.0	595.0	No	C1	
4111.0	1091.0	No	C1	
1122.0	420.0	No	C1	
814.0	249.0	No	C1	
5809.0	1000.0	No	C2	
4379.0	1085.0	No	C1	
5163.0	784.0	No	C2	
3812.0	1112.0	No	C1	
2592.0	600.0	No	C1	
4332.0	1275.0	No	C1	
1120.0	492.0	No	C1	
7203.0	1591.0	No	C2	
4425.0	1234.0	No	C1	
2871.0	718.0	No	C1	
8878.0	2200.0	No	C2	
6314.0	942.0	No	C2	
5788.0	1063.0	No	C2	
2188.0	638.0	No	C1	
5756.0	917.0	No	C2	
1593.0	627.0	No	C1	
1553.0	474.0	No	C1	
1663.0	731.0	No	C1	
3321.0	904.0	No	C1	
1934.0	479.0	No	C1	
4488.0	928.0	No	C1	
2090.0	641.0	No	C1	
2701.0	863.0	No	C1	
1222.0	485.0	No	C1	
6588.0	1657.0	No	C2	
6513.0	1068.0	No	C2	
115.0	680.0	No	C1	
2035.0	658.0	No	C1	
3723.0	944.0	No	C1	
6359.0	1472.0	No	C2	
3765.0	1035.0	No	C1	
3376.0	758.0	No	C1	
5372.0	1324.0	No	C2	
1795.0	532.0	No	C1	
2202.0	693.0	No	C1	
5728.0	1266.0	No	C2	
12227.0	1694.0	No	C2	
1904.0	659.0	No	C1	
1127.0	440.0	No	C1	
2254.0	691.0	No	C1	
1287.0	781.0	No	C1	
3098.0	817.0	No	C1	
5540.0	1457.0	No	C2	
4976.0	1163.0	No	C2	
1750.0	397.0	No	C1	
7553.0	1548.0	No	C2	
1112.0	358.0	No	C1	
6.0	381.0	No	C1	
1598.0	647.0	No	C1	
2028.0	519.0	No	C1	
3593.0	824.0	No	C1	
11160.0	1934.0	No	C2	
1880.0	542.0	No	C1	
4420.0	928.0	No	C1	
5043.0	815.0	No	C2	
5577.0	1040.0	No	C2	
3864.0	775.0	No	C1	
7101.0	1579.0	No	C2	
2029.0	538.0	No	C1	
2381.0	741.0	No	C1	
1901.0	548.0	No	C1	
4895.0	1352.0	No	C2	
2721.0	726.0	No	C1	
3519.0	716.0	No	C1	
1592.0	454.0	No	C1	
2126.0	505.0	No	C1	
4277.0	801.0	No	C1	
6111.0	1391.0	No	C2	
2861.0	848.0	No	C1	
4476.0	1126.0	No	C1	
3994.0	934.0	No	C1	
5194.0	1084.0	No	C2	
3757.0	1055.0	No	C1	
3285.0	879.0	No	C1	
1892.0	431.0	No	C1	
5793.0	1410.0	No	C2	
1461.0	379.0	No	C1	
1285.0	276.0	No	C1	
1700.0	300.0	No	C1	
371.0	363.0	No	C1	
4996.0	1149.0	No	C2	
2079.0	394.0	No	C1	
2080.0	558.0	No	C1	
956.0	332.0	No	C1	
4796.0	1216.0	No	C1	
2583.0	685.0	No	C1	
4748.0	1606.0	No	C2	
5305.0	978.0	No	C2	
7170.0	1473.0	No	C2	
1924.0	407.0	No	C1	
1372.0	324.0	No	C1	
1716.0	647.0	No	C1	
2528.0	713.0	No	C1	
29.0	173.0	No	C1	
849.0	411.0	No	C1	
7755.0	1684.0	No	C2	
1466.0	520.0	No	C1	
1032.0	445.0	No	C1	
1843.0	823.0	No	C1	
4548.0	1026.0	No	C1	
5581.0	1507.0	No	C2	
5065.0	1318.0	No	C2	
4252.0	741.0	No	C1	
3574.0	1188.0	No	C1	
4717.0	980.0	No	C1	
8224.0	1598.0	No	C2	
1065.0	276.0	No	C1	
1894.0	543.0	No	C1	
3673.0	815.0	No	C1	
8988.0	1552.0	No	C2	
7503.0	1992.0	No	C2	
2304.0	646.0	No	C1	
1623.0	550.0	No	C1	
1605.0	457.0	No	C1	
1327.0	416.0	No	C1	
2908.0	672.0	No	C1	
10433.0	1537.0	No	C2	
3417.0	718.0	No	C1	
7794.0	1169.0	No	C2	
8406.0	1305.0	No	C2	
3304.0	751.0	No	C1	
2332.0	680.0	No	C1	
1724.0	471.0	No	C1	
4699.0	1204.0	No	C1	
8343.0	1567.0	No	C2	
2722.0	537.0	No	C1	
690.0	285.0	No	C1	
3936.0	850.0	No	C1	
4483.0	1094.0	No	C1	
6898.0	1233.0	No	C2	
2997.0	753.0	No	C1	
2247.0	716.0	No	C1	
8802.0	1147.0	No	C2	
4451.0	998.0	No	C1	
1561.0	1791.0	No	C1	
1623.0	435.0	No	C1	
8124.0	982.0	No	C2	
3893.0	938.0	No	C1	
6412.0	1341.0	No	C2	
1104.0	289.0	No	C1	
6039.0	1361.0	No	C2	
1807.0	508.0	No	C1	
4221.0	952.0	No	C1	
992.0	393.0	No	C1	
1070.0	235.0	No	C1	
2346.0	532.0	No	C1	
4054.0	1278.0	No	C1	
3544.0	745.0	No	C1	
697.0	731.0	No	C1	
5880.0	1246.0	No	C2	
1644.0	525.0	No	C1	
1378.0	428.0	No	C1	
2299.0	605.0	No	C1	
8117.0	1082.0	No	C2	
7052.0	1279.0	No	C2	
3542.0	1280.0	No	C1	
1924.0	581.0	No	C1	
2500.0	637.0	No	C1	
3230.0	1190.0	No	C1	
2713.0	713.0	No	C1	
7901.0	1326.0	No	C2	
7847.0	1326.0	No	C2	
1354.0	569.0	No	C1	
2212.0	654.0	No	C1	
9543.0	1251.0	No	C2	
1695.0	574.0	No	C1	
5922.0	1541.0	No	C2	
1607.0	508.0	No	C1	
2187.0	583.0	No	C1	
2312.0	658.0	No	C1	
4488.0	727.0	No	C1	
2486.0	711.0	No	C1	
2372.0	647.0	No	C1	
1639.0	376.0	No	C1	
1345.0	431.0	No	C1	
3853.0	851.0	No	C1	
9138.0	2047.0	No	C2	
1062.0	261.0	No	C1	
8387.0	1763.0	No	C2	
2442.0	755.0	No	C1	
2775.0	1006.0	No	C1	
2661.0	777.0	No	C1	
1731.0	549.0	No	C1	
4438.0	1356.0	No	C1	
2157.0	439.0	No	C1	
4090.0	1272.0	No	C1	
3454.0	1064.0	No	C1	
2103.0	595.0	No	C1	
5925.0	1192.0	No	C2	
4407.0	1024.0	No	C1	
2524.0	375.0	No	C1	
1985.0	661.0	No	C1	
4389.0	1314.0	No	C1	
1946.0	575.0	No	C1	
7269.0	1555.0	No	C2	
4757.0	1012.0	No	C1	
10152.0	1719.0	No	C2	
10332.0	1211.0	No	C2	
2199.0	704.0	No	C1	
664.0	242.0	No	C1	
1698.0	418.0	No	C1	
4329.0	1117.0	No	C1	
8284.0	1929.0	No	C2	
5070.0	1503.0	No	C2	
10312.0	1529.0	No	C2	
2327.0	733.0	No	C1	
2602.0	759.0	No	C1	
2494.0	628.0	No	C1	
2994.0	775.0	No	C1	
2225.0	575.0	No	C1	
7384.0	1538.0	No	C2	
31878.0	3301.0	No	C2	
386.0	188.0	No	C1	
6503.0	1329.0	No	C2	
1310.0	321.0	No	C1	
640.0	363.0	No	C1	
803.0	267.0	No	C1	
5536.0	1481.0	No	C2	
6080.0	1740.0	No	C2	
4242.0	1121.0	No	C1	
6487.0	1224.0	No	C2	
10833.0	921.0	No	C2	
2976.0	712.0	No	C1	
5399.0	1195.0	No	C2	
740.0	311.0	No	C1	
2706.0	605.0	No	C1	
1064.0	276.0	No	C1	
1937.0	543.0	No	C1	
6031.0	1032.0	No	C2	
5218.0	1100.0	No	C2	
4423.0	1032.0	No	C1	
9666.0	1912.0	No	C2	
2956.0	908.0	No	C1	
12760.0	1510.0	No	C2	
1605.0	457.0	No	C1	
7891.0	1790.0	No	C2	
1178.0	378.0	No	C1	
2943.0	627.0	No	C1	
1095.0	386.0	No	C1	
7173.0	1159.0	No	C2	
5007.0	1333.0	No	C2	
2929.0	599.0	No	C1	
4493.0	1332.0	No	C1	
2054.0	559.0	No	C1	
8324.0	1567.0	No	C2	
6389.0	1163.0	No	C2	
756.0	310.0	No	C1	
3287.0	751.0	No	C1	
4380.0	987.0	No	C1	
5577.0	1445.0	No	C2	
1610.0	533.0	No	C1	
1315.0	325.0	No	C1	
9165.0	1637.0	No	C2	
2052.0	621.0	No	C1	
10145.0	1791.0	No	C2	
9910.0	1714.0	No	C2	
3022.0	780.0	No	C1	
1590.0	534.0	No	C1	
3290.0	852.0	No	C1	
4680.0	1273.0	No	C1	
3917.0	938.0	No	C1	
2234.0	588.0	No	C1	
1179.0	333.0	No	C1	
5207.0	944.0	No	C2	
2084.0	540.0	No	C1	
6995.0	1458.0	No	C2	
5784.0	1224.0	No	C2	
2831.0	709.0	No	C1	
15.0	1531.0	No	C1	
371.0	891.0	No	C1	
2500.0	717.0	No	C1	
5410.0	1169.0	No	C2	
1705.0	574.0	No	C1	
7316.0	1534.0	No	C2	
2794.0	940.0	No	C1	
4452.0	755.0	No	C1	
2774.0	908.0	No	C1	
6915.0	1699.0	No	C2	
